quote_currency,base_currency,datetime,rate
USD,SYP,2017-10-01,0.004658
USD,SYP,2017-09-01,0.004658
USD,SYP,2017-08-01,0.004658
USD,SYP,2017-07-01,0.004658
USD,SYP,2017-06-01,0.004658
USD,SYP,2017-05-01,0.004658
USD,SYP,2017-04-01,0.004658
USD,SYP,2017-03-01,0.004658
USD,SYP,2017-02-01,0.004658
USD,SYP,2017-01-01,0.004658
USD,SYP,2016-12-01,0.004658
USD,SYP,2016-11-01,0.004658
USD,SYP,2016-10-01,0.004658
USD,SYP,2016-09-01,0.004658
USD,SYP,2016-08-01,0.004651
USD,SYP,2016-07-01,0.004628
USD,SYP,2016-06-01,0.004602
USD,SYP,2016-05-01,0.004576
USD,SYP,2016-04-01,0.004568
USD,SYP,2016-03-01,0.004556
USD,SYP,2016-02-01,0.004550
USD,SYP,2016-01-01,0.004548
USD,SYP,2015-12-01,0.004540
USD,SYP,2015-11-01,0.004528
USD,SYP,2015-10-01,0.004534
USD,SYP,2015-09-01,0.004540
USD,SYP,2015-08-01,0.004553
USD,SYP,2015-07-01,0.004582
USD,SYP,2015-06-01,0.004604
USD,SYP,2015-05-01,0.004592
USD,SYP,2015-04-01,0.004701
USD,SYP,2015-03-01,0.004791
USD,SYP,2015-02-01,0.004976
USD,SYP,2015-01-01,0.005506
USD,SYP,2014-12-01,0.005682
USD,SYP,2014-11-01,0.005970
USD,SYP,2014-10-01,0.006168
USD,SYP,2014-09-01,0.006396
USD,SYP,2014-08-01,0.006618
USD,SYP,2014-07-01,0.006682
USD,SYP,2014-06-01,0.006702
USD,SYP,2014-05-01,0.006723
USD,SYP,2014-04-01,0.006838
USD,SYP,2014-03-01,0.007002
USD,SYP,2014-02-01,0.007004
USD,SYP,2014-01-01,0.007102
USD,SYP,2013-12-01,0.007111
USD,SYP,2013-11-01,0.007154
USD,SYP,2013-10-01,0.007258
USD,SYP,2013-09-01,0.007677
USD,SYP,2013-08-01,0.009152
USD,SYP,2013-07-01,0.009576
USD,SYP,2013-06-01,0.010062
USD,SYP,2013-05-01,0.012126
USD,SYP,2013-04-01,0.014228
USD,SYP,2013-03-01,0.014144
USD,SYP,2013-02-01,0.014098
USD,SYP,2013-01-01,0.014106
USD,SYP,2012-12-01,0.014090
USD,SYP,2012-11-01,0.014226
USD,SYP,2012-10-01,0.014596
USD,SYP,2012-09-01,0.014908
USD,SYP,2012-08-01,0.015242
USD,SYP,2012-07-01,0.015512
USD,SYP,2012-06-01,0.015680
USD,SYP,2012-05-01,0.016158
USD,SYP,2012-04-01,0.017406
USD,SYP,2012-03-01,0.017424
USD,SYP,2012-02-01,0.017406
USD,SYP,2012-01-01,0.017774
USD,SYP,2011-12-01,0.018814
USD,SYP,2011-11-01,0.020040
USD,SYP,2011-10-01,0.020232
USD,SYP,2011-09-01,0.020772
USD,SYP,2011-08-01,0.021075
USD,SYP,2011-07-01,0.021054
USD,SYP,2011-06-01,0.021057
USD,SYP,2011-05-01,0.021030
USD,SYP,2011-04-01,0.021046
USD,SYP,2011-03-01,0.021421
USD,SYP,2011-02-01,0.021383
USD,SYP,2011-01-01,0.021370
USD,SYP,2010-12-01,0.021386
USD,SYP,2010-11-01,0.021579
USD,SYP,2010-10-01,0.021674
USD,SYP,2010-09-01,0.021471
USD,SYP,2010-08-01,0.021368
USD,SYP,2010-07-01,0.021385
USD,SYP,2010-06-01,0.021244
USD,SYP,2010-05-01,0.021388
USD,SYP,2010-04-01,0.021704
USD,SYP,2010-03-01,0.021752
USD,SYP,2010-02-01,0.021774
USD,SYP,2010-01-01,0.021910
USD,SYP,2009-12-01,0.021965
USD,SYP,2009-11-01,0.021733
USD,SYP,2009-10-01,0.021722
USD,SYP,2009-09-01,0.021727
USD,SYP,2009-08-01,0.021716
USD,SYP,2009-07-01,0.021724
USD,SYP,2009-06-01,0.021552
USD,SYP,2009-05-01,0.021210
USD,SYP,2009-04-01,0.021146
USD,SYP,2009-03-01,0.021345
USD,SYP,2009-02-01,0.021252
USD,SYP,2009-01-01,0.021138
USD,SYP,2008-12-01,0.021400
USD,SYP,2008-11-01,0.021697
USD,SYP,2008-10-01,0.020450
USD,SYP,2008-09-01,0.019651
USD,SYP,2008-08-01,0.019589
USD,SYP,2008-07-01,0.019605
USD,SYP,2008-06-01,0.019624
USD,SYP,2008-05-01,0.019592
USD,SYP,2008-04-01,0.019568
USD,SYP,2008-03-01,0.019584
USD,SYP,2008-02-01,0.019574
USD,SYP,2008-01-01,0.019570
USD,SYP,2007-12-01,0.019567
USD,SYP,2007-11-01,0.019578
USD,SYP,2007-10-01,0.019560
USD,SYP,2007-09-01,0.019528
USD,SYP,2007-08-01,0.019506
USD,SYP,2007-07-01,0.019282
USD,SYP,2007-06-01,0.019175
USD,SYP,2007-05-01,0.019190
USD,SYP,2007-04-01,0.019202
USD,SYP,2007-03-01,0.019178
USD,SYP,2007-02-01,0.019194
USD,SYP,2007-01-01,0.019192
USD,SYP,2006-12-01,0.019181
USD,SYP,2006-11-01,0.019198
USD,SYP,2006-10-01,0.019191
USD,SYP,2006-09-01,0.019180
USD,SYP,2006-08-01,0.019196
USD,SYP,2006-07-01,0.019209
USD,SYP,2006-06-01,0.019205
USD,SYP,2006-05-01,0.019178
USD,SYP,2006-04-01,0.019216
USD,SYP,2006-03-01,0.019180
USD,SYP,2006-02-01,0.019160
USD,SYP,2006-01-01,0.019170
USD,SYP,2005-12-01,0.019162
USD,SYP,2005-11-01,0.019154
USD,SYP,2005-10-01,0.019154
USD,SYP,2005-09-01,0.019154
USD,SYP,2005-08-01,0.019154
USD,SYP,2005-07-01,0.019152
USD,SYP,2005-06-01,0.019154
USD,SYP,2005-05-01,0.019154
USD,SYP,2005-04-01,0.019154
USD,SYP,2005-03-01,0.019204
USD,SYP,2005-02-01,0.019192
USD,SYP,2005-01-01,0.019168
USD,SYP,2004-12-01,0.019178
USD,SYP,2004-11-01,0.019189
USD,SYP,2004-10-01,0.019299
USD,SYP,2004-09-01,0.020790
USD,SYP,2004-08-01,0.021186
USD,SYP,2004-07-01,0.020936
USD,SYP,2004-06-01,0.019537
USD,SYP,2004-05-01,0.019332
USD,SYP,2004-04-01,0.019348
USD,SYP,2004-03-01,0.019378
USD,SYP,2004-02-01,0.019410
USD,SYP,2004-01-01,0.020368
USD,SYP,2003-12-01,0.021766
USD,SYP,2003-11-01,0.021767
USD,SYP,2003-10-01,0.021768
USD,SYP,2003-09-01,0.021773
USD,SYP,2003-08-01,0.021774
USD,SYP,2003-07-01,0.021773
USD,SYP,2003-06-01,0.021772
USD,SYP,2003-05-01,0.021766
USD,SYP,2003-04-01,0.021777
USD,SYP,2003-03-01,0.021772
USD,SYP,2003-02-01,0.020434
USD,SYP,2003-01-01,0.019417
USD,SYP,2002-12-01,0.019422
USD,SYP,2002-11-01,0.019708
USD,SYP,2002-10-01,0.020508
USD,SYP,2002-09-01,0.020506
USD,SYP,2002-08-01,0.019762
USD,SYP,2002-07-01,0.019427
USD,SYP,2002-06-01,0.019912
USD,SYP,2002-05-01,0.020638
USD,SYP,2002-04-01,0.020160
USD,SYP,2002-03-01,0.019826
USD,SYP,2002-02-01,0.019700
USD,SYP,2002-01-01,0.020208
USD,SYP,2001-12-01,0.020342
USD,SYP,2001-11-01,0.019198
USD,SYP,2001-10-01,0.019254
USD,SYP,2001-09-01,0.019486
USD,SYP,2001-08-01,0.018772
USD,SYP,2001-07-01,0.018730
USD,SYP,2001-06-01,0.018954
USD,SYP,2001-05-01,0.019629
USD,SYP,2001-04-01,0.019410
USD,SYP,2001-03-01,0.019326
USD,SYP,2001-02-01,0.019432
USD,SYP,2001-01-01,0.019170
USD,SYP,2000-12-01,0.019062
USD,SYP,2000-11-01,0.019207
USD,SYP,2000-10-01,0.018797
USD,SYP,2000-09-01,0.018702
USD,SYP,2000-08-01,0.018488
USD,SYP,2000-07-01,0.019482
USD,SYP,2000-06-01,0.018650
USD,SYP,2000-05-01,0.018510
USD,SYP,2000-04-01,0.018528
USD,SYP,2000-03-01,0.018800
USD,SYP,2000-02-01,0.018098
USD,SYP,2000-01-01,0.019169
USD,SYP,1999-12-01,0.022832
USD,SYP,1999-11-01,0.023392
USD,SYP,1999-10-01,0.023392
USD,SYP,1999-09-01,0.023593
USD,SYP,1999-08-01,0.023895
USD,SYP,1999-07-01,0.023895
USD,SYP,1999-06-01,0.023895
USD,SYP,1999-05-01,0.023895
USD,SYP,1999-04-01,0.023895
USD,SYP,1999-03-01,0.023895
USD,SYP,1999-02-01,0.023895
USD,SYP,1999-01-01,0.023895
USD,SYP,1998-12-01,0.023895
USD,SYP,1998-11-01,0.023895
USD,SYP,1998-10-01,0.023895
USD,SYP,1998-09-01,0.023895
USD,SYP,1998-08-01,0.023895
USD,SYP,1998-07-01,0.023895
USD,SYP,1998-06-01,0.023895
USD,SYP,1998-05-01,0.023895
USD,SYP,1998-04-01,0.023895
USD,SYP,1998-03-01,0.023895
USD,SYP,1998-02-01,0.023895
USD,SYP,1998-01-01,0.023895
USD,SYP,1997-12-01,0.023979
USD,SYP,1997-11-01,0.023895
USD,SYP,1997-10-01,0.023895
USD,SYP,1997-09-01,0.023895
USD,SYP,1997-08-01,0.023895
USD,SYP,1997-07-01,0.023921
USD,SYP,1997-06-01,0.023895
USD,SYP,1997-05-01,0.023895
USD,SYP,1997-04-01,0.023895
USD,SYP,1997-03-01,0.023862
USD,SYP,1997-02-01,0.023839
USD,SYP,1997-01-01,0.023597
USD,SYP,1996-12-01,0.023788
USD,SYP,1996-11-01,0.023838
USD,SYP,1996-10-01,0.023838
USD,SYP,1996-09-01,0.023838
USD,SYP,1996-08-01,0.023838
USD,SYP,1996-07-01,0.023838
USD,SYP,1996-06-01,0.023838
USD,SYP,1996-05-01,0.023838
USD,SYP,1996-04-01,0.023845
USD,SYP,1996-03-01,0.023838
USD,SYP,1996-02-01,0.023864
USD,SYP,1996-01-01,0.023866
USD,SYP,1995-12-01,0.023866
USD,SYP,1995-11-01,0.023866
USD,SYP,1995-10-01,0.023866
USD,SYP,1995-09-01,0.023900
USD,SYP,1995-08-01,0.023981
USD,SYP,1995-07-01,0.023981
USD,SYP,1995-06-01,0.023981
USD,SYP,1995-05-01,0.024029
USD,SYP,1995-04-01,0.024096
USD,SYP,1995-03-01,0.024213
USD,SYP,1995-02-01,0.025000
USD,SYP,1995-01-01,0.025000
USD,SYP,1994-12-01,0.025000
USD,SYP,1994-11-01,0.038671
USD,SYP,1994-10-01,0.050633
USD,SYP,1994-09-01,0.049459
USD,SYP,1994-08-01,0.048780
USD,SYP,1994-07-01,0.048780
USD,SYP,1994-06-01,0.048780
USD,SYP,1994-05-01,0.048780
USD,SYP,1994-04-01,0.048780
USD,SYP,1994-03-01,0.048780
USD,SYP,1994-02-01,0.048739
USD,SYP,1994-01-01,0.047619
USD,SYP,1993-12-01,0.047619
USD,SYP,1993-11-01,0.047619
USD,SZL,2017-12-01,0.076327
USD,SZL,2017-11-01,0.070956
USD,SZL,2017-10-01,0.073063
USD,SZL,2017-09-01,0.076077
USD,SZL,2017-08-01,0.075510
USD,SZL,2017-07-01,0.076202
USD,SZL,2017-06-01,0.077560
USD,SZL,2017-05-01,0.075444
USD,SZL,2017-04-01,0.074408
USD,SZL,2017-03-01,0.077487
USD,SZL,2017-02-01,0.075850
USD,SZL,2017-01-01,0.073642
USD,SZL,2016-12-01,0.072104
USD,SZL,2016-11-01,0.071564
USD,SZL,2016-10-01,0.071760
USD,SZL,2016-09-01,0.070995
USD,SZL,2016-08-01,0.072694
USD,SZL,2016-07-01,0.069426
USD,SZL,2016-06-01,0.066258
USD,SZL,2016-05-01,0.065385
USD,SZL,2016-04-01,0.068446
USD,SZL,2016-03-01,0.065000
USD,SZL,2016-02-01,0.063298
USD,SZL,2016-01-01,0.061514
USD,SZL,2015-12-01,0.066580
USD,SZL,2015-11-01,0.070698
USD,SZL,2015-10-01,0.074118
USD,SZL,2015-09-01,0.073286
USD,SZL,2015-08-01,0.077598
USD,SZL,2015-07-01,0.080348
USD,SZL,2015-06-01,0.081258
USD,SZL,2015-05-01,0.083582
USD,SZL,2015-04-01,0.083389
USD,SZL,2015-03-01,0.082838
USD,SZL,2015-02-01,0.086273
USD,SZL,2015-01-01,0.086486
USD,SZL,2014-12-01,0.086948
USD,SZL,2014-11-01,0.090180
USD,SZL,2014-10-01,0.090248
USD,SZL,2014-09-01,0.091106
USD,SZL,2014-08-01,0.093784
USD,SZL,2014-07-01,0.093810
USD,SZL,2014-06-01,0.093790
USD,SZL,2014-05-01,0.096100
USD,SZL,2014-04-01,0.094809
USD,SZL,2014-03-01,0.093054
USD,SZL,2014-02-01,0.091129
USD,SZL,2014-01-01,0.092196
USD,SZL,2013-12-01,0.096492
USD,SZL,2013-11-01,0.098053
USD,SZL,2013-10-01,0.100998
USD,SZL,2013-09-01,0.100114
USD,SZL,2013-08-01,0.099416
USD,SZL,2013-07-01,0.100756
USD,SZL,2013-06-01,0.099836
USD,SZL,2013-05-01,0.107388
USD,SZL,2013-04-01,0.109843
USD,SZL,2013-03-01,0.108880
USD,SZL,2013-02-01,0.112662
USD,SZL,2013-01-01,0.113968
USD,SZL,2012-12-01,0.115880
USD,SZL,2012-11-01,0.113756
USD,SZL,2012-10-01,0.115673
USD,SZL,2012-09-01,0.120829
USD,SZL,2012-08-01,0.120851
USD,SZL,2012-07-01,0.121194
USD,SZL,2012-06-01,0.119131
USD,SZL,2012-05-01,0.123050
USD,SZL,2012-04-01,0.127774
USD,SZL,2012-03-01,0.131506
USD,SZL,2012-02-01,0.130518
USD,SZL,2012-01-01,0.124775
USD,SZL,2011-12-01,0.121936
USD,SZL,2011-11-01,0.122666
USD,SZL,2011-10-01,0.125818
USD,SZL,2011-09-01,0.133044
USD,SZL,2011-08-01,0.141682
USD,SZL,2011-07-01,0.147451
USD,SZL,2011-06-01,0.147204
USD,SZL,2011-05-01,0.145559
USD,SZL,2011-04-01,0.148626
USD,SZL,2011-03-01,0.144604
USD,SZL,2011-02-01,0.139159
USD,SZL,2011-01-01,0.144594
USD,SZL,2010-12-01,0.146584
USD,SZL,2010-11-01,0.143346
USD,SZL,2010-10-01,0.144360
USD,SZL,2010-09-01,0.140264
USD,SZL,2010-08-01,0.137034
USD,SZL,2010-07-01,0.132649
USD,SZL,2010-06-01,0.130698
USD,SZL,2010-05-01,0.130843
USD,SZL,2010-04-01,0.136280
USD,SZL,2010-03-01,0.134888
USD,SZL,2010-02-01,0.130265
USD,SZL,2010-01-01,0.133950
USD,SZL,2009-12-01,0.133458
USD,SZL,2009-11-01,0.133047
USD,SZL,2009-10-01,0.130009
USD,SZL,2009-09-01,0.132723
USD,SZL,2009-08-01,0.126259
USD,SZL,2009-07-01,0.125340
USD,SZL,2009-06-01,0.124100
USD,SZL,2009-05-01,0.119487
USD,SZL,2009-04-01,0.110745
USD,SZL,2009-03-01,0.100625
USD,SZL,2009-02-01,0.099968
USD,SZL,2009-01-01,0.101604
USD,SZL,2008-12-01,0.100841
USD,SZL,2008-11-01,0.098721
USD,SZL,2008-10-01,0.104286
USD,SZL,2008-09-01,0.124120
USD,SZL,2008-08-01,0.130718
USD,SZL,2008-07-01,0.130643
USD,SZL,2008-06-01,0.126268
USD,SZL,2008-05-01,0.131440
USD,SZL,2008-04-01,0.128412
USD,SZL,2008-03-01,0.125828
USD,SZL,2008-02-01,0.131622
USD,SZL,2008-01-01,0.144340
USD,SZL,2007-12-01,0.145812
USD,SZL,2007-11-01,0.150484
USD,SZL,2007-10-01,0.147474
USD,SZL,2007-09-01,0.139912
USD,SZL,2007-08-01,0.141574
USD,SZL,2007-07-01,0.143480
USD,SZL,2007-06-01,0.139038
USD,SZL,2007-05-01,0.142996
USD,SZL,2007-04-01,0.140448
USD,SZL,2007-03-01,0.136384
USD,SZL,2007-02-01,0.138904
USD,SZL,2007-01-01,0.139522
USD,SZL,2006-12-01,0.142220
USD,SZL,2006-11-01,0.137344
USD,SZL,2006-10-01,0.130731
USD,SZL,2006-09-01,0.136638
USD,SZL,2006-08-01,0.144723
USD,SZL,2006-07-01,0.141622
USD,SZL,2006-06-01,0.144212
USD,SZL,2006-05-01,0.158881
USD,SZL,2006-04-01,0.164173
USD,SZL,2006-03-01,0.160492
USD,SZL,2006-02-01,0.163912
USD,SZL,2006-01-01,0.163988
USD,SZL,2005-12-01,0.156860
USD,SZL,2005-11-01,0.150288
USD,SZL,2005-10-01,0.152254
USD,SZL,2005-09-01,0.157667
USD,SZL,2005-08-01,0.154943
USD,SZL,2005-07-01,0.149600
USD,SZL,2005-06-01,0.147924
USD,SZL,2005-05-01,0.158288
USD,SZL,2005-04-01,0.161928
USD,SZL,2005-03-01,0.166214
USD,SZL,2005-02-01,0.166122
USD,SZL,2005-01-01,0.168086
USD,SZL,2004-12-01,0.174220
USD,SZL,2004-11-01,0.165599
USD,SZL,2004-10-01,0.156735
USD,SZL,2004-09-01,0.153312
USD,SZL,2004-08-01,0.156762
USD,SZL,2004-07-01,0.162580
USD,SZL,2004-06-01,0.155340
USD,SZL,2004-05-01,0.147550
USD,SZL,2004-04-01,0.153198
USD,SZL,2004-03-01,0.151285
USD,SZL,2004-02-01,0.148690
USD,SZL,2004-01-01,0.144570
USD,SZL,2003-12-01,0.154095
USD,SZL,2003-11-01,0.148360
USD,SZL,2003-10-01,0.143466
USD,SZL,2003-09-01,0.136491
USD,SZL,2003-08-01,0.135462
USD,SZL,2003-07-01,0.132156
USD,SZL,2003-06-01,0.126640
USD,SZL,2003-05-01,0.131851
USD,SZL,2003-04-01,0.130531
USD,SZL,2003-03-01,0.124323
USD,SZL,2003-02-01,0.119202
USD,SZL,2003-01-01,0.115454
USD,SZL,2002-12-01,0.112096
USD,SZL,2002-11-01,0.102744
USD,SZL,2002-10-01,0.096679
USD,SZL,2002-09-01,0.094497
USD,SZL,2002-08-01,0.094700
USD,SZL,2002-07-01,0.098978
USD,SZL,2002-06-01,0.099143
USD,SZL,2002-05-01,0.098572
USD,SZL,2002-04-01,0.090322
USD,SZL,2002-03-01,0.086252
USD,SZL,2002-02-01,0.087342
USD,SZL,2002-01-01,0.086328
USD,SZL,2001-12-01,0.086697
USD,SZL,2001-11-01,0.105236
USD,SZL,2001-10-01,0.108278
USD,SZL,2001-09-01,0.115986
USD,SZL,2001-08-01,0.120476
USD,SZL,2001-07-01,0.122192
USD,SZL,2001-06-01,0.123966
USD,SZL,2001-05-01,0.125618
USD,SZL,2001-04-01,0.124111
USD,SZL,2001-03-01,0.127380
USD,SZL,2001-02-01,0.128648
USD,SZL,2001-01-01,0.129611
USD,SZL,2000-12-01,0.131022
USD,SZL,2000-11-01,0.130882
USD,SZL,2000-10-01,0.137016
USD,SZL,2000-09-01,0.142579
USD,SZL,2000-08-01,0.144666
USD,SZL,2000-07-01,0.145711
USD,SZL,2000-06-01,0.151474
USD,SZL,2000-05-01,0.162525
USD,SZL,2000-04-01,0.162525
USD,SZL,2000-03-01,0.162525
USD,SZL,2000-02-01,0.162525
USD,SZL,2000-01-01,0.162525
USD,SZL,1999-12-01,0.162612
USD,SZL,1999-11-01,0.163046
USD,SZL,1999-10-01,0.163264
USD,SZL,1999-09-01,0.163799
USD,SZL,1999-08-01,0.162950
USD,SZL,1999-07-01,0.163810
USD,SZL,1999-06-01,0.162368
USD,SZL,1999-05-01,0.160437
USD,SZL,1999-04-01,0.160385
USD,SZL,1999-03-01,0.161096
USD,SZL,1999-02-01,0.163474
USD,SZL,1999-01-01,0.167158
USD,SZL,1998-12-01,0.173120
USD,SZL,1998-11-01,0.176345
USD,SZL,1998-10-01,0.172786
USD,SZL,1998-09-01,0.163591
USD,SZL,1998-08-01,0.158258
USD,SZL,1998-07-01,0.166124
USD,SZL,1998-06-01,0.187405
USD,SZL,1998-05-01,0.196184
USD,SZL,1998-04-01,0.198314
USD,SZL,1998-03-01,0.200947
USD,SZL,1998-02-01,0.202772
USD,SZL,1998-01-01,0.202568
USD,SZL,1997-12-01,0.205380
USD,SZL,1997-11-01,0.206622
USD,SZL,1997-10-01,0.212680
USD,SZL,1997-09-01,0.213207
USD,SZL,1997-08-01,0.213611
USD,SZL,1997-07-01,0.219544
USD,SZL,1997-06-01,0.222198
USD,SZL,1997-05-01,0.223850
USD,SZL,1997-04-01,0.225072
USD,SZL,1997-03-01,0.225545
USD,SZL,1997-02-01,0.224064
USD,SZL,1997-01-01,0.215052
USD,SZL,1996-12-01,0.213206
USD,SZL,1996-11-01,0.214605
USD,SZL,1996-10-01,0.218482
USD,SZL,1996-09-01,0.222116
USD,SZL,1996-08-01,0.220960
USD,SZL,1996-07-01,0.227993
USD,SZL,1996-06-01,0.230155
USD,SZL,1996-05-01,0.232014
USD,SZL,1996-04-01,0.240224
USD,SZL,1996-03-01,0.254312
USD,SZL,1996-02-01,0.267666
USD,SZL,1996-01-01,0.274916
USD,SZL,1995-12-01,0.272809
USD,SZL,1995-11-01,0.274162
USD,SZL,1995-10-01,0.273926
USD,SZL,1995-09-01,0.273299
USD,SZL,1995-08-01,0.275152
USD,SZL,1995-07-01,0.274730
USD,SZL,1995-06-01,0.272684
USD,SZL,1995-05-01,0.273297
USD,SZL,1995-04-01,0.277448
USD,SZL,1995-03-01,0.277764
USD,SZL,1995-02-01,0.280802
USD,SZL,1995-01-01,0.282605
USD,SZL,1994-12-01,0.280942
USD,SZL,1994-11-01,0.283568
USD,SZL,1994-10-01,0.282242
USD,SZL,1994-09-01,0.281102
USD,SZL,1994-08-01,0.278159
USD,SZL,1994-07-01,0.272575
USD,SZL,1994-06-01,0.275890
USD,SZL,1994-05-01,0.275510
USD,SZL,1994-04-01,0.279896
USD,SZL,1994-03-01,0.289431
USD,SZL,1994-02-01,0.290500
USD,SZL,1994-01-01,0.293548
USD,SZL,1993-12-01,0.296368
USD,SZL,1993-11-01,0.297712
USD,TJS,2017-12-01,0.113392
USD,TJS,2017-11-01,0.113542
USD,TJS,2017-10-01,0.113582
USD,TJS,2017-09-01,0.113438
USD,TJS,2017-08-01,0.113638
USD,TJS,2017-07-01,0.113858
USD,TJS,2017-06-01,0.113548
USD,TJS,2017-05-01,0.116560
USD,TJS,2017-04-01,0.118596
USD,TJS,2017-03-01,0.123532
USD,TJS,2017-02-01,0.126130
USD,TJS,2017-01-01,0.126838
USD,TJS,2016-12-01,0.126954
USD,TJS,2016-11-01,0.126964
USD,TJS,2016-10-01,0.127067
USD,TJS,2016-09-01,0.127030
USD,TJS,2016-08-01,0.127110
USD,TJS,2016-07-01,0.127094
USD,TJS,2016-06-01,0.127086
USD,TJS,2016-05-01,0.127078
USD,TJS,2016-04-01,0.127070
USD,TJS,2016-03-01,0.127071
USD,TJS,2016-02-01,0.127266
USD,TJS,2016-01-01,0.135893
USD,TJS,2015-12-01,0.146009
USD,TJS,2015-11-01,0.150292
USD,TJS,2015-10-01,0.153080
USD,TJS,2015-09-01,0.157270
USD,TJS,2015-08-01,0.159452
USD,TJS,2015-07-01,0.159740
USD,TJS,2015-06-01,0.159704
USD,TJS,2015-05-01,0.159316
USD,TJS,2015-04-01,0.166040
USD,TJS,2015-03-01,0.180382
USD,TJS,2015-02-01,0.184942
USD,TJS,2015-01-01,0.188248
USD,TJS,2014-12-01,0.193569
USD,TJS,2014-11-01,0.198242
USD,TJS,2014-10-01,0.200110
USD,TJS,2014-09-01,0.200596
USD,TJS,2014-08-01,0.200918
USD,TJS,2014-07-01,0.202140
USD,TJS,2014-06-01,0.203279
USD,TJS,2014-05-01,0.203810
USD,TJS,2014-04-01,0.206852
USD,TJS,2014-03-01,0.208142
USD,TJS,2014-02-01,0.208256
USD,TJS,2014-01-01,0.209422
USD,TJS,2013-12-01,0.209495
USD,TJS,2013-11-01,0.209622
USD,TJS,2013-10-01,0.209667
USD,TJS,2013-09-01,0.209746
USD,TJS,2013-08-01,0.209760
USD,TJS,2013-07-01,0.209758
USD,TJS,2013-06-01,0.210078
USD,TJS,2013-05-01,0.210224
USD,TJS,2013-04-01,0.210090
USD,TJS,2013-03-01,0.210342
USD,TJS,2013-02-01,0.210193
USD,TJS,2013-01-01,0.209972
USD,TJS,2012-12-01,0.209812
USD,TJS,2012-11-01,0.209872
USD,TJS,2012-10-01,0.209888
USD,TJS,2012-09-01,0.209876
USD,TJS,2012-08-01,0.209886
USD,TJS,2012-07-01,0.209863
USD,TJS,2012-06-01,0.209806
USD,TJS,2012-05-01,0.210025
USD,TJS,2012-04-01,0.210134
USD,TJS,2012-03-01,0.210116
USD,TJS,2012-02-01,0.210144
USD,TJS,2012-01-01,0.210148
USD,TJS,2011-12-01,0.210144
USD,TJS,2011-11-01,0.210211
USD,TJS,2011-10-01,0.210424
USD,TJS,2011-09-01,0.210010
USD,TJS,2011-08-01,0.211226
USD,TJS,2011-07-01,0.213164
USD,TJS,2011-06-01,0.216590
USD,TJS,2011-05-01,0.221246
USD,TJS,2011-04-01,0.223608
USD,TJS,2011-03-01,0.225418
USD,TJS,2011-02-01,0.227118
USD,TJS,2011-01-01,0.227124
USD,TJS,2010-12-01,0.227183
USD,TJS,2010-11-01,0.227461
USD,TJS,2010-10-01,0.228148
USD,TJS,2010-09-01,0.228199
USD,TJS,2010-08-01,0.228220
USD,TJS,2010-07-01,0.228208
USD,TJS,2010-06-01,0.228342
USD,TJS,2010-05-01,0.228887
USD,TJS,2010-04-01,0.228947
USD,TJS,2010-03-01,0.228981
USD,TJS,2010-02-01,0.228976
USD,TJS,2010-01-01,0.228783
USD,TJS,2009-12-01,0.228752
USD,TJS,2009-11-01,0.229992
USD,TJS,2009-10-01,0.228546
USD,TJS,2009-09-01,0.227872
USD,TJS,2009-08-01,0.227780
USD,TJS,2009-07-01,0.227596
USD,TJS,2009-06-01,0.227473
USD,TJS,2009-05-01,0.240062
USD,TJS,2009-04-01,0.258563
USD,TJS,2009-03-01,0.264615
USD,TJS,2009-02-01,0.268086
USD,TJS,2009-01-01,0.283563
USD,TJS,2008-12-01,0.292544
USD,TJS,2008-11-01,0.293883
USD,TJS,2008-10-01,0.294005
USD,TJS,2008-09-01,0.292785
USD,TJS,2008-08-01,0.292225
USD,TJS,2008-07-01,0.291687
USD,TRY,2017-12-01,0.260321
USD,TRY,2017-11-01,0.257008
USD,TRY,2017-10-01,0.272188
USD,TRY,2017-09-01,0.288302
USD,TRY,2017-08-01,0.285116
USD,TRY,2017-07-01,0.281210
USD,TRY,2017-06-01,0.284234
USD,TRY,2017-05-01,0.280342
USD,TRY,2017-04-01,0.273606
USD,TRY,2017-03-01,0.272377
USD,TRY,2017-02-01,0.272924
USD,TRY,2017-01-01,0.267622
USD,TRY,2016-12-01,0.285589
USD,TRY,2016-11-01,0.304107
USD,TRY,2016-10-01,0.325563
USD,TRY,2016-09-01,0.337020
USD,TRY,2016-08-01,0.337714
USD,TRY,2016-07-01,0.337096
USD,TRY,2016-06-01,0.342828
USD,TRY,2016-05-01,0.340178
USD,TRY,2016-04-01,0.352639
USD,TRY,2016-03-01,0.346686
USD,TRY,2016-02-01,0.339510
USD,TRY,2016-01-01,0.333229
USD,TRY,2015-12-01,0.342332
USD,TRY,2015-11-01,0.347328
USD,TRY,2015-10-01,0.341650
USD,TRY,2015-09-01,0.331366
USD,TRY,2015-08-01,0.350954
USD,TRY,2015-07-01,0.370931
USD,TRY,2015-06-01,0.370688
USD,TRY,2015-05-01,0.378070
USD,TRY,2015-04-01,0.377246
USD,TRY,2015-03-01,0.385654
USD,TRY,2015-02-01,0.405856
USD,TRY,2015-01-01,0.427938
USD,TRY,2014-12-01,0.435782
USD,TRY,2014-11-01,0.447619
USD,TRY,2014-10-01,0.443018
USD,TRY,2014-09-01,0.451978
USD,TRY,2014-08-01,0.463142
USD,TRY,2014-07-01,0.471979
USD,TRY,2014-06-01,0.472229
