base_currency,datetime,rate
LBP,2014-5,0.000661
LBP,2014-4,0.000662
LBP,2014-3,0.000664
LBP,2014-2,0.000665
LBP,2014-1,0.000664
LBP,2013-12,0.000664
LBP,2013-11,0.000664
LBP,2013-10,0.000662
LBP,2013-9,0.000662
LBP,2013-8,0.000662
LBP,2013-7,0.000662
LBP,2013-6,0.000662
LBP,2013-5,0.000664
LBP,2013-4,0.000664
LBP,2013-3,0.000664
LBP,2013-2,0.000665
LBP,2013-1,0.000665
LBP,2012-12,0.000664
LBP,2012-11,0.000665
LBP,2012-10,0.000666
LBP,2012-9,0.000666
LBP,2012-8,0.000664
LBP,2012-7,0.000664
LBP,2012-6,0.000666
LBP,2012-5,0.000664
LBP,2012-4,0.000664
LBP,2012-3,0.000665
LBP,2012-2,0.000664
LBP,2012-1,0.000664
LBP,2011-12,0.000664
LBP,2011-11,0.000664
LBP,2011-10,0.000665
LBP,2011-9,0.000664
LBP,2011-8,0.000664
LBP,2011-7,0.000662
LBP,2011-6,0.000662
LBP,2011-5,0.000662
LBP,2011-4,0.000666
LBP,2011-3,0.000666
LBP,2011-2,0.000666
LBP,2011-1,0.000666
LBP,2010-12,0.000666
LBP,2010-11,0.000666
LBP,2010-10,0.000666
LBP,2010-9,0.000666
LBP,2010-8,0.000665
LBP,2010-7,0.000666
LBP,2010-6,0.000666
LBP,2010-5,0.000665
LBP,2010-4,0.000666
LBP,2010-3,0.000666
LBP,2010-2,0.000666
LBP,2010-1,0.000665
LBP,2009-12,0.000664
LBP,2009-11,0.000666
LBP,2009-10,0.000665
LBP,2009-9,0.000666
LBP,2009-8,0.000664
LBP,2009-7,0.000664
LBP,2009-6,0.000664
LBP,2009-5,0.000664
LBP,2009-4,0.000664
LBP,2009-3,0.000665
LBP,2009-2,0.000666
LBP,2009-1,0.000663
LBP,2008-12,0.000666
LBP,2008-11,0.000664
LBP,2008-10,0.000664
LBP,2008-9,0.000666
LBP,2008-8,0.000664
LBP,2008-7,0.000664
LBP,2008-6,0.000664
LBP,2008-5,0.000662
LBP,2008-4,0.000662
LBP,2008-3,0.000662
LBP,2008-2,0.000662
LBP,2008-1,0.000662
LBP,2007-12,0.000662
LBP,2007-11,0.000662
LBP,2007-10,0.000663
LBP,2007-9,0.000662
LBP,2007-8,0.000663
LBP,2007-7,0.000662
LBP,2007-6,0.000662
LBP,2007-5,0.000663
LBP,2007-4,0.000663
LBP,2007-3,0.000662
LBP,2007-2,0.000662
LBP,2007-1,0.000662
LBP,2006-12,0.000662
LBP,2006-11,0.000663
LBP,2006-10,0.000662
LBP,2006-9,0.000664
LBP,2006-8,0.000664
LBP,2006-7,0.000665
LBP,2006-6,0.000665
LBP,2006-5,0.000664
LBP,2006-4,0.000666
LBP,2006-3,0.000664
LBP,2006-2,0.000664
LBP,2006-1,0.000664
LBP,2005-12,0.000664
LBP,2005-11,0.000665
LBP,2005-10,0.000665
LBP,2005-9,0.000665
LBP,2005-8,0.000665
LBP,2005-7,0.000664
LBP,2005-6,0.000663
LBP,2005-5,0.000662
LBP,2005-4,0.00066
LBP,2005-3,0.000662
LBP,2005-2,0.00066
LBP,2005-1,0.00066
LBP,2004-12,0.00066
LBP,2004-11,0.00066
LBP,2004-10,0.000661
LBP,2004-9,0.000661
LBP,2004-8,0.000661
LBP,2004-7,0.000662
LBP,2004-6,0.000661
LBP,2004-5,0.000661
LBP,2004-4,0.000661
LBP,2004-3,0.00066
LBP,2004-2,0.000661
LBP,2004-1,0.00066
LBP,2003-12,0.00066
LBP,2003-11,0.00066
LBP,2003-10,0.000662
LBP,2003-9,0.000664
LBP,2003-8,0.000664
LBP,2003-7,0.000664
LBP,2003-6,0.000664
LBP,2003-5,0.000664
LBP,2003-4,0.000664
LBP,2003-3,0.000664
LBP,2003-2,0.000664
LBP,2003-1,0.000664
LBP,2002-12,0.000664
LBP,2002-11,0.000662
LBP,2002-10,0.000662
LBP,2002-9,0.000662
LBP,2002-8,0.000662
LBP,2002-7,0.000662
LBP,2002-6,0.000662
LBP,2002-5,0.000661
LBP,2002-4,0.000662
LBP,2002-3,0.000661
LBP,2002-2,0.000662
LBP,2002-1,0.000662
LBP,2001-12,0.000662
LBP,2001-11,0.000661
LBP,2001-10,0.000662
LBP,2001-9,0.00066
LBP,2001-8,0.00066
LBP,2001-7,0.000661
LBP,2001-6,0.00066
LBP,2001-5,0.00066
LBP,2001-4,0.00066
LBP,2001-3,0.000662
LBP,2001-2,0.000661
LBP,2001-1,0.000663
LBP,2000-12,0.000662
LBP,2000-11,0.00066
LBP,2000-10,0.00066
LBP,2000-9,0.00066
LBP,2000-8,0.00066
LBP,2000-7,0.000662
LBP,2000-6,0.000662
LBP,2000-5,0.000662
LBP,2000-4,0.000662
LBP,2000-3,0.000664
LBP,2000-2,0.000665
LBP,2000-1,0.000664
LBP,1999-12,0.000664
LBP,1999-11,0.000666
LBP,1999-10,0.000666
LBP,1999-9,0.000666
LBP,1999-8,0.000664
LBP,1999-7,0.000665
LBP,1999-6,0.000665
LBP,1999-5,0.000663
LBP,1999-4,0.000662
LBP,1999-3,0.000662
LBP,1999-2,0.000663
LBP,1999-1,0.000662
LBP,1998-12,0.000662
LBP,1998-11,0.000665
LBP,1998-10,0.000666
LBP,1998-9,0.00066
LBP,1998-8,0.00066
LBP,1998-7,0.000662
LBP,1998-6,0.000662
LBP,1998-5,0.00066
LBP,1998-4,0.000655
LBP,1998-3,0.000654
LBP,1998-2,0.000654
LBP,1998-1,0.000654
LBP,1997-12,0.000654
LBP,1997-11,0.000653
LBP,1997-10,0.00065
LBP,1997-9,0.00065
LBP,1997-8,0.00065
LBP,1997-7,0.00065
LBP,1997-6,0.0006490000000000001
LBP,1997-5,0.000648
LBP,1997-4,0.000648
LBP,1997-3,0.000647
LBP,1997-2,0.000646
LBP,1997-1,0.0006450000000000001
LBP,1996-12,0.000644
LBP,1996-11,0.000643
LBP,1996-10,0.000642
LBP,1996-9,0.000642
LBP,1996-8,0.00064
LBP,1996-7,0.000638
LBP,1996-6,0.0006360000000000001
LBP,1996-5,0.000634
LBP,1996-4,0.0006320000000000001
LBP,1996-3,0.00063
LBP,1996-2,0.00063
LBP,1996-1,0.000628
LBP,1995-12,0.0006259999999999999
LBP,1995-11,0.000624
LBP,1995-10,0.0006219999999999999
LBP,1995-9,0.00062
LBP,1995-8,0.0006190000000000001
LBP,1995-7,0.000618
LBP,1995-6,0.000616
LBP,1995-5,0.000614
LBP,1995-4,0.000612
LBP,1995-3,0.000611
LBP,1995-2,0.00061
LBP,1995-1,0.000608
LBP,1994-12,0.000606
LBP,1994-11,0.000603
LBP,1994-10,0.000602
LBP,1994-9,0.0006
LBP,1994-8,0.000598
LBP,1994-7,0.000596
LBP,1994-6,0.000594
LBP,1994-5,0.000592
LBP,1994-4,0.00059
LBP,1994-3,0.000589
LBP,1994-2,0.000588
LBP,1994-1,0.000586
LBP,1993-12,0.000584
LBP,1993-11,0.000582
LKR,2017-12,0.006528
LKR,2017-11,0.006512
LKR,2017-10,0.006512
LKR,2017-9,0.006536
LKR,2017-8,0.006534000000000001
LKR,2017-7,0.006520000000000001
LKR,2017-6,0.006546
LKR,2017-5,0.006558
LKR,2017-4,0.006573999999999999
LKR,2017-3,0.0066
LKR,2017-2,0.00662
LKR,2017-1,0.006670000000000001
LKR,2016-12,0.006706
LKR,2016-11,0.006742000000000001
LKR,2016-10,0.006804000000000001
LKR,2016-9,0.0068590000000000005
LKR,2016-8,0.006864
LKR,2016-7,0.006852
LKR,2016-6,0.006847
LKR,2016-5,0.006829000000000001
LKR,2016-4,0.006868000000000001
LKR,2016-3,0.00688
LKR,2016-2,0.006940999999999999
LKR,2016-1,0.006945999999999999
LKR,2015-12,0.006978
LKR,2015-11,0.007036
LKR,2015-10,0.0070950000000000015
LKR,2015-9,0.007186
LKR,2015-8,0.0074680000000000015
LKR,2015-7,0.007476999999999998
LKR,2015-6,0.0074680000000000015
LKR,2015-5,0.007490000000000002
LKR,2015-4,0.0075299999999999985
LKR,2015-3,0.007518
LKR,2015-2,0.0075299999999999985
LKR,2015-1,0.007594
LKR,2014-12,0.007622
LKR,2014-11,0.007631999999999998
LKR,2014-10,0.007656
LKR,2014-9,0.007675
LKR,2014-8,0.0076799999999999985
LKR,2014-7,0.007678
LKR,2014-6,0.0076739999999999985
LKR,2014-5,0.007666
LKR,2014-4,0.007656
LKR,2014-3,0.007654999999999999
LKR,2014-2,0.007644
LKR,2014-1,0.007648999999999999
LKR,2013-12,0.007644
LKR,2013-11,0.007626000000000002
LKR,2013-10,0.00763
LKR,2013-9,0.007552
LKR,2013-8,0.007576
LKR,2013-7,0.0076209999999999984
LKR,2013-6,0.007807
LKR,2013-5,0.007916
LKR,2013-4,0.007932
LKR,2013-3,0.007888
LKR,2013-2,0.007890000000000001
LKR,2013-1,0.007884
LKR,2012-12,0.007802
LKR,2012-11,0.007676
LKR,2012-10,0.007748
LKR,2012-9,0.0075980000000000015
LKR,2012-8,0.0075689999999999985
LKR,2012-7,0.007532
LKR,2012-6,0.007587000000000002
LKR,2012-5,0.007741
LKR,2012-4,0.007776999999999998
LKR,2012-3,0.007976
LKR,2012-2,0.008539
LKR,2012-1,0.008784
LKR,2011-12,0.008781
LKR,2011-11,0.008990999999999999
LKR,2011-10,0.009082
LKR,2011-9,0.009084
LKR,2011-8,0.009111
LKR,2011-7,0.009134
LKR,2011-6,0.009126
LKR,2011-5,0.009106
LKR,2011-4,0.009068
LKR,2011-3,0.009064
LKR,2011-2,0.00902
LKR,2011-1,0.009022
LKR,2010-12,0.009002
LKR,2010-11,0.008966
LKR,2010-10,0.008952
LKR,2010-9,0.008896
LKR,2010-8,0.008896
LKR,2010-7,0.008846
LKR,2010-6,0.008803
LKR,2010-5,0.008787999999999999
LKR,2010-4,0.00878
LKR,2010-3,0.008762
LKR,2010-2,0.008731000000000001
LKR,2010-1,0.008742
LKR,2009-12,0.008745999999999999
LKR,2009-11,0.008731000000000001
LKR,2009-10,0.008712000000000001
LKR,2009-9,0.008711
LKR,2009-8,0.008708
LKR,2009-7,0.008705
LKR,2009-6,0.008702
LKR,2009-5,0.008565000000000001
LKR,2009-4,0.008529
LKR,2009-3,0.008748
LKR,2009-2,0.00877
LKR,2009-1,0.008782
LKR,2008-12,0.008962000000000001
LKR,2008-11,0.009079
LKR,2008-10,0.009245
LKR,2008-9,0.009272
LKR,2008-8,0.009282
LKR,2008-7,0.009293
LKR,2008-6,0.009278
LKR,2008-5,0.009276
LKR,2008-4,0.009276
LKR,2008-3,0.009283
LKR,2008-2,0.009272
LKR,2008-1,0.009244
LKR,2007-12,0.009178
LKR,2007-11,0.009057
LKR,2007-10,0.008856999999999999
LKR,2007-9,0.008828
LKR,2007-8,0.008916
LKR,2007-7,0.008956
LKR,2007-6,0.009012
LKR,2007-5,0.009026
LKR,2007-4,0.009152
LKR,2007-3,0.009152
LKR,2007-2,0.009202
LKR,2007-1,0.009216
LKR,2006-12,0.009278
LKR,2006-11,0.009286
LKR,2006-10,0.009464
LKR,2006-9,0.00975
LKR,2006-8,0.009644
LKR,2006-7,0.00962
LKR,2006-6,0.009662
LKR,2006-5,0.009722
LKR,2006-4,0.009748
LKR,2006-3,0.009741
LKR,2006-2,0.009784
LKR,2006-1,0.009794
LKR,2005-12,0.009804
LKR,2005-11,0.009814
LKR,2005-10,0.009846
LKR,2005-9,0.009861
LKR,2005-8,0.009922
LKR,2005-7,0.009966
LKR,2005-6,0.010003
LKR,2005-5,0.010014
LKR,2005-4,0.010028
LKR,2005-3,0.010054
LKR,2005-2,0.010064
LKR,2005-1,0.010074
LKR,2004-12,0.009552
LKR,2004-11,0.009558
LKR,2004-10,0.009638
LKR,2004-9,0.009688
LKR,2004-8,0.009684
LKR,2004-7,0.009725
LKR,2004-6,0.009921
LKR,2004-5,0.01012
LKR,2004-4,0.010214
LKR,2004-3,0.010272
LKR,2004-2,0.010166
LKR,2004-1,0.010224
LKR,2003-12,0.0104
LKR,2003-11,0.01044
LKR,2003-10,0.010586
LKR,2003-9,0.0105
LKR,2003-8,0.010317
LKR,2003-7,0.010302
LKR,2003-6,0.010293
LKR,2003-5,0.0103
LKR,2003-4,0.010316
LKR,2003-3,0.010323
LKR,2003-2,0.01033
LKR,2003-1,0.010344
LKR,2002-12,0.01036
LKR,2002-11,0.010383
LKR,2002-10,0.010391
LKR,2002-9,0.010413
LKR,2002-8,0.010402
LKR,2002-7,0.010406
LKR,2002-6,0.010393
LKR,2002-5,0.010402
LKR,2002-4,0.01043
LKR,2002-3,0.010556
LKR,2002-2,0.010698
LKR,2002-1,0.01072
LKR,2001-12,0.01075
LKR,2001-11,0.010814
LKR,2001-10,0.011016
LKR,2001-9,0.011102
LKR,2001-8,0.011131
LKR,2001-7,0.011088
LKR,2001-6,0.011072
LKR,2001-5,0.011042
LKR,2001-4,0.011369
LKR,2001-3,0.011698
LKR,2001-2,0.011532
LKR,2001-1,0.011702
LKR,2000-12,0.012204
LKR,2000-11,0.012455
LKR,2000-10,0.012614
LKR,2000-9,0.012706
LKR,2000-8,0.012779
LKR,2000-7,0.01271
LKR,2000-6,0.013129
LKR,2000-5,0.013424
LKR,2000-4,0.01354
LKR,2000-3,0.013580000000000002
LKR,2000-2,0.013636
LKR,2000-1,0.013749
LKR,1999-12,0.01394
LKR,1999-11,0.013934
LKR,1999-10,0.01399
LKR,1999-9,0.013926
LKR,1999-8,0.013964
LKR,1999-7,0.013969
LKR,1999-6,0.014049
LKR,1999-5,0.014193
LKR,1999-4,0.014384
LKR,1999-3,0.014384
LKR,1999-2,0.014466
LKR,1999-1,0.014579
LKR,1998-12,0.014674
LKR,1998-11,0.014798
LKR,1998-10,0.015098
LKR,1998-9,0.015131
LKR,1998-8,0.01508
LKR,1998-7,0.015223
LKR,1998-6,0.015392
LKR,1998-5,0.015577
LKR,1998-4,0.015948
LKR,1998-3,0.016149
LKR,1998-2,0.016138
LKR,1998-1,0.016121
LKR,1997-12,0.016253999999999998
LKR,1997-11,0.016638
LKR,1997-10,0.016763999999999998
LKR,1997-9,0.016773
LKR,1997-8,0.016947999999999998
LKR,1997-7,0.017046000000000002
LKR,1997-6,0.0171
LKR,1997-5,0.017016
LKR,1997-4,0.017001
LKR,1997-3,0.017311
LKR,1997-2,0.017344
LKR,1997-1,0.01747
LKR,1996-12,0.017639
LKR,1996-11,0.017584
LKR,1996-10,0.01754
LKR,1996-9,0.017814
LKR,1996-8,0.017998
LKR,1996-7,0.0181
LKR,1996-6,0.018032
LKR,1996-5,0.018216
LKR,1996-4,0.018473
LKR,1996-3,0.018627
LKR,1996-2,0.018627
LKR,1996-1,0.01856
LKR,1995-12,0.018602
LKR,1995-11,0.018884
LRD,2017-12,0.007964
LRD,2017-11,0.00813
LRD,2017-10,0.008453
LRD,2017-9,0.008558
LRD,2017-8,0.008787999999999999
LRD,2017-7,0.010489
LRD,2017-6,0.010758
LRD,2017-5,0.010884
LRD,2017-4,0.010963
LRD,2017-3,0.010945
LRD,2017-2,0.010992
LRD,2017-1,0.010927
LRD,2016-12,0.010934
LRD,2016-11,0.010953
LRD,2016-10,0.010832
LRD,2016-9,0.010786
LRD,2016-8,0.010846
LRD,2016-7,0.01105
LRD,2016-6,0.01105
LRD,2016-5,0.01105
LRD,2016-4,0.01103
LRD,2016-3,0.011025
LRD,2016-2,0.011448
LRD,2016-1,0.011444
LRD,2015-12,0.011519
LRD,2015-11,0.011483
LRD,2015-10,0.011608
LRD,2015-9,0.011352
LRD,2015-8,0.011446
LRD,2015-7,0.011664
LRD,2015-6,0.011831
LRD,2015-5,0.011835
LRD,2015-4,0.011835
LRD,2015-3,0.011835
LRD,2015-2,0.011826
LRD,2015-1,0.01093
LRD,2014-12,0.01093
LRD,2014-11,0.01093
LRD,2014-10,0.01093
LRD,2014-9,0.01093
LRD,2014-8,0.010918
LRD,2014-7,0.010914
LRD,2014-6,0.011319
LRD,2014-5,0.011848
LRD,2014-4,0.011696
LRD,2014-3,0.011696
LRD,2014-2,0.011696
LRD,2014-1,0.011932
LRD,2013-12,0.012296
LRD,2013-11,0.01237
LRD,2013-10,0.012439
LRD,2013-9,0.012708
LRD,2013-8,0.012842
LRD,2013-7,0.013346
LRD,2013-6,0.013336
LRD,2013-5,0.013416
LRD,2013-4,0.013482
LRD,2013-3,0.013491
LRD,2013-2,0.013492
LRD,2013-1,0.013626
LRD,2012-12,0.013627
LRD,2012-11,0.013526
LRD,2012-10,0.013704
LRD,2012-9,0.013572
LRD,2012-8,0.013487
LRD,2012-7,0.013452
LRD,2012-6,0.013364
LRD,2012-5,0.01341
LRD,2012-4,0.013501
LRD,2012-3,0.013586
LRD,2012-2,0.01361
LRD,2012-1,0.013703
LRD,2011-12,0.013854
LRD,2011-11,0.01394
LRD,2011-10,0.013852
LRD,2011-9,0.013872
LRD,2011-8,0.013798
LRD,2011-7,0.013766
LRD,2011-6,0.013794
LRD,2011-5,0.013838
LRD,2011-4,0.013906
LRD,2011-3,0.013876
LRD,2011-2,0.013822
LRD,2011-1,0.013862
LRD,2010-12,0.014325999999999997
LRD,2010-11,0.014336000000000003
LRD,2010-10,0.013916
LRD,2010-9,0.0139
LRD,2010-8,0.013793
LRD,2010-7,0.013846
LRD,2010-6,0.013954
LRD,2010-5,0.014078
LRD,2010-4,0.014154
LRD,2010-3,0.013964
LRD,2010-2,0.013933
LRD,2010-1,0.014096
LRD,2009-12,0.014803
LRD,2009-11,0.014624000000000003
LRD,2009-10,0.01403
LRD,2009-9,0.013816
LRD,2009-8,0.013880000000000002
LRD,2009-7,0.01407
LRD,2009-6,0.014312
LRD,2009-5,0.014744
LRD,2009-4,0.015194999999999997
LRD,2009-3,0.015348
LRD,2009-2,0.015505
LRD,2009-1,0.015517
LRD,2008-12,0.015818000000000002
LRD,2008-11,0.015750999999999998
LRD,2008-10,0.015749000000000003
LRD,2008-9,0.015824
LRD,2008-8,0.015749000000000003
LRD,2008-7,0.015749000000000003
LRD,2008-6,0.0158
LRD,2008-5,0.016072
LRD,2008-4,0.016196000000000002
LRD,2008-3,0.016196000000000002
LRD,2008-2,0.016196000000000002
LRD,2008-1,0.016196000000000002
LRD,2007-12,0.016234000000000002
LRD,2007-11,0.016261
LRD,2007-10,0.016261
LRD,2007-9,0.016235
LRD,2007-8,0.016086000000000003
LRD,2007-7,0.016661000000000002
LRD,2007-6,0.017544999999999998
LRD,2007-5,0.017544999999999998
LRD,2007-4,0.017544999999999998
LRD,2007-3,0.017544999999999998
LRD,2007-2,0.017544999999999998
LRD,2007-1,0.017544999999999998
LRD,2006-12,0.017544999999999998
LRD,2006-11,0.017544999999999998
LRD,2006-10,0.017544999999999998
LRD,2006-9,0.017566
LRD,2006-8,0.0177
LRD,2006-7,0.0177
LRD,2006-6,0.0177
LRD,2006-5,0.0177
LRD,2006-4,0.017711
LRD,2006-3,0.017734
LRD,2006-2,0.0177
LRD,2006-1,0.0177
LRD,2005-12,0.018566
LRD,2005-11,0.018561
LRD,2005-10,0.017601
LRD,2005-9,0.017106
LRD,2005-8,0.016932
LRD,2005-7,0.017391999999999998
LRD,2005-6,0.017391999999999998
LRD,2005-5,0.049573
LRD,2005-4,1.00503
LRD,2005-3,1.00503
LRD,2005-2,1.00503
LRD,2005-1,1.00503
LRD,2004-12,1.00503
LRD,2004-11,1.00503
LRD,2004-10,1.00503
LRD,2004-9,1.00503
LRD,2004-8,1.00503
LRD,2004-7,1.00503
LRD,2004-6,1.00503
LRD,2004-5,1.00503
LRD,2004-4,1.00503
LRD,2004-3,1.00503
LRD,2004-2,1.00503
LRD,2004-1,1.00503
LRD,2003-12,1.00503
LRD,2003-11,1.00503
LRD,2003-10,1.00503
LRD,2003-9,1.00503
LRD,2003-8,1.00503
LRD,2003-7,1.00503
LRD,2003-6,1.00503
LRD,2003-5,1.00503
LRD,2003-4,1.00503
LRD,2003-3,1.00503
LRD,2003-2,1.00503
LRD,2003-1,1.00503
LRD,2002-12,1.004868
LRD,2002-11,1.00843
LRD,2002-10,1.01523
LRD,2002-9,1.01081
LRD,2002-8,1.015902
LRD,2002-7,1.01194
LRD,2002-6,1.01251
LRD,2002-5,1.013914
LRD,2002-4,1.00639
LRD,2002-3,1.000974
LRD,2002-2,1.0
LRD,2002-1,1.0
LRD,2001-12,0.148387
LRD,2001-11,0.022222
LRD,2001-10,0.022222
LRD,2001-9,0.022082
LRD,2001-8,0.019439
LRD,2001-7,0.020702
LRD,2001-6,0.487104
LRD,2001-5,2.35282
LRD,2001-4,2.35282
LRD,2001-3,2.35282
LRD,2001-2,2.35282
LRD,2001-1,2.35282
LRD,2000-12,2.35282
LRD,2000-11,2.35282
LRD,2000-10,2.35282
LRD,2000-9,2.35282
LRD,2000-8,2.35282
LRD,2000-7,2.35282
LRD,2000-6,2.35282
LRD,2000-5,2.35282
LRD,2000-4,2.35282
LRD,2000-3,2.35282
LRD,2000-2,2.35282
LRD,2000-1,2.35282
LRD,1999-12,2.35282
LRD,1999-11,2.275177
LRD,1999-10,0.02332
LRD,1999-9,0.02272
LRD,1999-8,0.023456
LRD,1999-7,0.023406
LRD,1999-6,0.023128
LRD,1999-5,0.023681
LRD,1999-4,0.024572
LRD,1999-3,0.023547
LRD,1999-2,0.022705
LRD,1999-1,0.022513
LRD,1998-12,0.021508000000000003
LRD,1998-11,0.021607
LRD,1998-10,0.022992
LRD,1998-9,0.022992
LRD,1998-8,0.086024
LRD,1998-7,1.0
LRD,1998-6,1.0
LRD,1998-5,1.0
LRD,1998-4,1.0
LRD,1998-3,1.0
LRD,1998-2,1.0
LRD,1998-1,1.0
LRD,1997-12,1.0
LRD,1997-11,1.0
LRD,1997-10,1.0
LRD,1997-9,1.0
LRD,1997-8,1.0
LRD,1997-7,1.0
LRD,1997-6,1.0
LRD,1997-5,1.0
LRD,1997-4,1.0
LRD,1997-3,1.0
LRD,1997-2,1.0
LRD,1997-1,1.0
LRD,1996-12,1.0
LRD,1996-11,1.0
LRD,1996-10,1.0
LRD,1996-9,1.0
LRD,1996-8,1.0
LRD,1996-7,1.0
LRD,1996-6,1.0
LRD,1996-5,1.0
LRD,1996-4,1.0
LRD,1996-3,1.0
LRD,1996-2,1.0
LRD,1996-1,1.0
LRD,1995-12,1.0
LRD,1995-11,1.0
LRD,1995-10,1.0
LRD,1995-9,1.0
LRD,1995-8,1.0
LRD,1995-7,1.0
LRD,1995-6,1.0
LSL,2017-12,0.07632699999999999
LSL,2017-11,0.07095599999999999
LSL,2017-10,0.073063
LSL,2017-9,0.07607699999999999
LSL,2017-8,0.07551000000000001
LSL,2017-7,0.07620199999999999
LSL,2017-6,0.07756
LSL,2017-5,0.07544400000000001
LSL,2017-4,0.074408
LSL,2017-3,0.077487
LSL,2017-2,0.07585
LSL,2017-1,0.073642
LSL,2016-12,0.072104
LSL,2016-11,0.071564
LSL,2016-10,0.07176
LSL,2016-9,0.070995
LSL,2016-8,0.07269400000000001
LSL,2016-7,0.069426
LSL,2016-6,0.066258
LSL,2016-5,0.065385
LSL,2016-4,0.068446
LSL,2016-3,0.065
LSL,2016-2,0.06329800000000001
LSL,2016-1,0.061514
LSL,2015-12,0.06658
LSL,2015-11,0.070698
LSL,2015-10,0.07411799999999999
LSL,2015-9,0.073286
LSL,2015-8,0.077598
LSL,2015-7,0.080348
LSL,2015-6,0.08125800000000001
LSL,2015-5,0.083582
LSL,2015-4,0.083389
LSL,2015-3,0.082838
LSL,2015-2,0.086273
LSL,2015-1,0.08648600000000001
LSL,2014-12,0.086948
LSL,2014-11,0.09018
LSL,2014-10,0.090248
LSL,2014-9,0.091106
LSL,2014-8,0.093784
LSL,2014-7,0.09381
LSL,2014-6,0.09379
LSL,2014-5,0.0961
LSL,2014-4,0.094809
LSL,2014-3,0.093054
LSL,2014-2,0.091129
LSL,2014-1,0.092196
LSL,2013-12,0.096492
LSL,2013-11,0.098053
LSL,2013-10,0.100998
LSL,2013-9,0.100114
LSL,2013-8,0.099416
LSL,2013-7,0.100756
LSL,2013-6,0.099836
LSL,2013-5,0.107388
LSL,2013-4,0.109843
LSL,2013-3,0.10888
LSL,2013-2,0.11266199999999997
LSL,2013-1,0.113968
LSL,2012-12,0.115882
LSL,2012-11,0.113768
LSL,2012-10,0.11575
LSL,2012-9,0.120869
LSL,2012-8,0.120873
LSL,2012-7,0.12121400000000003
LSL,2012-6,0.119146
LSL,2012-5,0.123053
LSL,2012-4,0.12776400000000002
LSL,2012-3,0.13151
LSL,2012-2,0.130524
LSL,2012-1,0.124781
LSL,2011-12,0.121938
LSL,2011-11,0.122646
LSL,2011-10,0.125747
LSL,2011-9,0.133028
LSL,2011-8,0.141464
LSL,2011-7,0.14743299999999998
LSL,2011-6,0.14721099999999998
LSL,2011-5,0.145564
LSL,2011-4,0.148632
LSL,2011-3,0.144609
LSL,2011-2,0.139163
LSL,2011-1,0.14463199999999998
LSL,2010-12,0.146634
LSL,2010-11,0.143314
LSL,2010-10,0.144344
LSL,2010-9,0.14022
LSL,2010-8,0.13703
LSL,2010-7,0.132644
LSL,2010-6,0.130718
LSL,2010-5,0.130815
LSL,2010-4,0.136232
LSL,2010-3,0.13489
LSL,2010-2,0.13026
LSL,2010-1,0.133947
LSL,2009-12,0.133436
LSL,2009-11,0.13282
LSL,2009-10,0.133626
LSL,2009-9,0.132799
LSL,2009-8,0.125828
LSL,2009-7,0.12551800000000002
LSL,2009-6,0.124188
LSL,2009-5,0.11957
LSL,2009-4,0.110936
LSL,2009-3,0.100594
LSL,2009-2,0.100002
LSL,2009-1,0.101122
LSL,2008-12,0.100502
LSL,2008-11,0.098801
LSL,2008-10,0.104037
LSL,2008-9,0.124148
LSL,2008-8,0.13030799999999998
LSL,2008-7,0.13084
LSL,2008-6,0.12677
LSL,2008-5,0.131459
LSL,2008-4,0.12837
LSL,2008-3,0.125415
LSL,2008-2,0.13076
LSL,2008-1,0.143326
LSL,2007-12,0.146057
LSL,2007-11,0.14934
LSL,2007-10,0.147904
LSL,2007-9,0.140694
LSL,2007-8,0.13839
LSL,2007-7,0.14313199999999998
LSL,2007-6,0.139526
LSL,2007-5,0.142306
LSL,2007-4,0.140547
LSL,2007-3,0.135961
LSL,2007-2,0.138968
LSL,2007-1,0.139848
LSL,2006-12,0.142172
LSL,2006-11,0.137793
LSL,2006-10,0.131184
LSL,2006-9,0.136632
LSL,2006-8,0.144906
LSL,2006-7,0.141734
LSL,2006-6,0.144452
LSL,2006-5,0.158913
LSL,2006-4,0.164222
LSL,2006-3,0.160752
LSL,2006-2,0.163902
LSL,2006-1,0.16412000000000002
LSL,2005-12,0.156727
LSL,2005-11,0.1501
LSL,2005-10,0.153078
LSL,2005-9,0.158081
LSL,2005-8,0.155624
LSL,2005-7,0.155642
LSL,2005-6,0.155642
LSL,2005-5,0.159428
LSL,2005-4,0.163323
LSL,2005-3,0.169104
LSL,2005-2,0.16595
LSL,2005-1,0.16792
LSL,2004-12,0.1743
LSL,2004-11,0.164992
LSL,2004-10,0.156708
LSL,2004-9,0.153448
LSL,2004-8,0.156468
LSL,2004-7,0.16353399999999998
LSL,2004-6,0.154278
LSL,2004-5,0.145072
LSL,2004-4,0.15281199999999998
LSL,2004-3,0.150382
LSL,2004-2,0.14786
LSL,2004-1,0.144772
LSL,2003-12,0.153266
LSL,2003-11,0.143972
LSL,2003-10,0.13667
LSL,2003-9,0.13280999999999998
LSL,2003-8,0.13079200000000002
LSL,2003-7,0.129936
LSL,2003-6,0.126104
LSL,2003-5,0.129826
LSL,2003-4,0.12896400000000002
LSL,2003-3,0.124204
LSL,2003-2,0.11843
LSL,2003-1,0.114944
LSL,2002-12,0.111739
LSL,2002-11,0.102645
LSL,2002-10,0.096669
LSL,2002-9,0.094432
LSL,2002-8,0.094688
LSL,2002-7,0.098666
