adm0_name,mkt_name,cm_name,mp_price,date,um_name
Madagascar,Alaotra Mangoro,Rice (paddy),3842.1540616246502,2011-8,KG
Madagascar,Alaotra Mangoro,Rice (paddy),3780.626223091976,2011-9,KG
Madagascar,Alaotra Mangoro,Rice (paddy),3611.0470503991064,2011-10,KG
Madagascar,Alaotra Mangoro,Rice (paddy),3363.467612209667,2011-11,KG
Madagascar,Alaotra Mangoro,Rice (paddy),3307.250325505136,2011-12,KG
Madagascar,Alaotra Mangoro,Rice (paddy),4204.46188233032,2012-1,KG
Madagascar,Alaotra Mangoro,Rice (paddy),3586.511060540828,2012-2,KG
Madagascar,Alaotra Mangoro,Rice (paddy),3618.372201251357,2012-3,KG
Madagascar,Alaotra Mangoro,Rice (paddy),3502.445055082561,2012-4,KG
Madagascar,Alaotra Mangoro,Rice (paddy),5456.194931773879,2012-5,KG
Madagascar,Alaotra Mangoro,Rice (paddy),6556.820524352992,2012-6,KG
Madagascar,Alaotra Mangoro,Rice (paddy),6332.6425339366515,2012-7,KG
Madagascar,Alaotra Mangoro,Rice (paddy),5781.204560475875,2012-8,KG
Madagascar,Alaotra Mangoro,Rice (paddy),5362.122605363984,2012-9,KG
Madagascar,Haute Matsiatra,Rice (paddy),4705.081896921361,2011-4,KG
Madagascar,Haute Matsiatra,Rice (paddy),5065.847010680887,2011-5,KG
Madagascar,Haute Matsiatra,Rice (paddy),5006.712609777998,2011-6,KG
Madagascar,Haute Matsiatra,Rice (paddy),5045.980943972335,2011-7,KG
Madagascar,Haute Matsiatra,Rice (paddy),5045.980943972335,2011-8,KG
Madagascar,Haute Matsiatra,Rice (paddy),4292.157298378139,2011-9,KG
Madagascar,Haute Matsiatra,Rice (paddy),4502.524290966386,2011-10,KG
Madagascar,Haute Matsiatra,Rice (paddy),3679.315987124463,2011-12,KG
Madagascar,Haute Matsiatra,Rice (paddy),4338.771081349204,2012-1,KG
Madagascar,Haute Matsiatra,Rice (paddy),4129.334356190251,2012-2,KG
Madagascar,Haute Matsiatra,Rice (paddy),4114.03962608031,2012-3,KG
Madagascar,Haute Matsiatra,Rice (paddy),4570.528144635602,2012-4,KG
Madagascar,Haute Matsiatra,Rice (paddy),5187.227575982209,2012-5,KG
Madagascar,Haute Matsiatra,Rice (paddy),5314.4755828966345,2012-6,KG
Madagascar,Haute Matsiatra,Rice (paddy),5277.202111613876,2012-7,KG
Madagascar,Haute Matsiatra,Rice (paddy),4944.9296869479185,2012-8,KG
Madagascar,Haute Matsiatra,Rice (paddy),4829.240855762595,2012-9,KG
Madagascar,Itasy,Rice (paddy),4181.4870026735425,2011-4,KG
Madagascar,Itasy,Rice (paddy),5065.847010680887,2011-5,KG
Madagascar,Itasy,Rice (paddy),4447.629701686123,2011-6,KG
Madagascar,Itasy,Rice (paddy),4597.449304508128,2011-7,KG
Madagascar,Itasy,Rice (paddy),4056.572915742466,2011-8,KG
Madagascar,Itasy,Rice (paddy),3914.6909827760896,2011-9,KG
Madagascar,Itasy,Rice (paddy),3878.3520137530104,2011-10,KG
Madagascar,Itasy,Rice (paddy),3692.548941485581,2011-11,KG
Madagascar,Itasy,Rice (paddy),3602.757392533134,2011-12,KG
Madagascar,Itasy,Rice (paddy),3603.1316938540112,2012-1,KG
Madagascar,Itasy,Rice (paddy),4129.334356190251,2012-2,KG
Madagascar,Itasy,Rice (paddy),3988.3783891615226,2012-3,KG
Madagascar,Itasy,Rice (paddy),4816.576152421858,2012-4,KG
Madagascar,Itasy,Rice (paddy),5527.852276093611,2012-5,KG
Madagascar,Itasy,Rice (paddy),5250.001875651789,2012-6,KG
Madagascar,Itasy,Rice (paddy),5025.906772965596,2012-7,KG
Madagascar,Itasy,Rice (paddy),4743.552459877641,2012-8,KG
Madagascar,Itasy,Rice (paddy),4712.16835016835,2012-9,KG
Madagascar,Amoron'I Mania,Rice (paddy),3714.0253874730583,2011-5,KG
Madagascar,Amoron'I Mania,Rice (paddy),4235.837811129641,2011-6,KG
Madagascar,Amoron'I Mania,Rice (paddy),3240.37089534609,2011-7,KG
Madagascar,Amoron'I Mania,Rice (paddy),3586.0104575163396,2011-8,KG
Madagascar,Amoron'I Mania,Rice (paddy),3305.2181351582544,2011-9,KG
Madagascar,Amoron'I Mania,Rice (paddy),3451.0365822975896,2011-10,KG
Madagascar,Amoron'I Mania,Rice (paddy),2700.776967424863,2011-11,KG
Madagascar,Amoron'I Mania,Rice (paddy),2668.588204623364,2011-12,KG
Madagascar,Amoron'I Mania,Rice (paddy),3904.8939732142844,2012-1,KG
Madagascar,Amoron'I Mania,Rice (paddy),3659.5298485997437,2012-2,KG
Madagascar,Amoron'I Mania,Rice (paddy),3096.132914472811,2012-3,KG
Madagascar,Amoron'I Mania,Rice (paddy),3690.7014767932487,2012-4,KG
Madagascar,Amoron'I Mania,Rice (paddy),3682.931578947368,2012-5,KG
Madagascar,Amoron'I Mania,Rice (paddy),4149.659016782304,2012-6,KG
Madagascar,Amoron'I Mania,Rice (paddy),3681.7689150794486,2012-7,KG
Madagascar,Amoron'I Mania,Rice (paddy),3144.975280898876,2012-8,KG
Madagascar,Amoron'I Mania,Rice (paddy),2906.571131879543,2012-9,KG
Madagascar,Menabe,Rice (paddy),6012.049090510629,2011-4,KG
Madagascar,Menabe,Rice (paddy),4376.169297719471,2011-5,KG
Madagascar,Menabe,Rice (paddy),3706.3580847384346,2011-6,KG
Madagascar,Menabe,Rice (paddy),5759.1174371247425,2011-7,KG
Madagascar,Menabe,Rice (paddy),4972.715572715573,2011-9,KG
Madagascar,Menabe,Rice (paddy),4433.2546864899805,2011-10,KG
Madagascar,Menabe,Rice (paddy),6196.742715156991,2011-12,KG
Madagascar,Menabe,Rice (paddy),4998.264285714284,2012-1,KG
Madagascar,Menabe,Rice (paddy),4701.088343970439,2012-2,KG
Madagascar,Menabe,Rice (paddy),5460.452594615685,2012-3,KG
Madagascar,Menabe,Rice (paddy),5368.293057153816,2012-4,KG
Madagascar,Menabe,Rice (paddy),6049.990273424834,2012-5,KG
Madagascar,Menabe,Rice (paddy),6220.228094971421,2012-6,KG
Madagascar,Menabe,Rice (paddy),6124.412508642797,2012-7,KG
Madagascar,Menabe,Rice (paddy),6289.950561797752,2012-8,KG
Madagascar,Menabe,Rice (paddy),6220.062222222222,2012-9,KG
